$\beta_{c||}$,$v_t/c$,$n_{spec}$,$\alpha_c$,$\tau_b$,$\alpha_b$,$D_b$,$vv_b$,$vv_e$,case,$k_\perp$,$k_{||}$,$\omega_r / \Omega_p$,$\gamma / \Omega_p$,$P_1$,$P_2$,$P_3$,$P_4$,$P_5$,$Re(E_x)$,$Im(E_x)$,$Re(E_y)$,$Im(E_y)$,$Re(E_z)$,$Im(E_z)$,$Re(B_x)$,$Im(B_x)$,$Re(B_y)$,$Im(B_y)$,$Re(B_z)$,$Im(B_z)$
0.4874281,0.00012894027,3,0.53949833,0.48819199,0.74944395,0.11826144,0.8281036,0.087576345,7983.0,0.001,0.28442,0.71652,0.00018652,1.4016e-07,-0.00026052,6.9262e-08,0.0,0.0,1.0,0.0,2.55e-06,1.0,0.000187,-4.32e-05,-1.1,-4190.0,4190.0,-1.09,0.00387,14.7
1.3070264,0.00018368698,3,0.69571877,1.5716343,0.7387234,0.093366355,0.80939418,0.069116525,,,,,,,,,,,,,,,,,,,,,,
2.0079195,0.00014471832,3,0.66338044,0.93181574,0.97207344,0.080788888,1.1179364,0.083567083,7985.0,0.001,0.45318,-0.41056,0.00066022,0.0016416,-3.3337e-05,-1.0854e-07,0.0,0.0,1.0,0.0,2.12e-06,-1.0,0.000151,0.000331,15.1,-9360.0,-9360.0,-15.1,-0.0333,20.7
0.51946521,0.00016270563,3,0.79490304,1.5652448,0.9544462,0.13914438,0.45801187,0.055945333,,,,,,,,,,,,,,,,,,,,,,
0.92719316,0.00018227055,3,0.69638276,1.2029074,0.89927423,0.12337026,0.66664398,0.073212333,,,,,,,,,,,,,,,,,,,,,,
0.59527439,0.00012286834,3,0.8547765,1.2496905,2.5955598,0.082873128,0.96955603,0.074200757,7988.0,0.001,0.25125,-0.20004,0.0025501,-0.0015556,0.014293,-8.2636e-08,0.0,0.0,1.0,0.0,1.26e-05,1.0,-0.000367,-0.000526,-141.0,11100.0,-11100.0,-141.0,0.56,-44.0
0.76897991,0.00014524188,3,0.73061872,1.2827379,0.91817707,0.078578159,0.73071629,0.053235285,,,,,,,,,,,,,,,,,,,,,,
0.73143369,0.00015338996,3,1.0077566,1.4621838,1.8207673,0.09953618,0.68268979,0.061801024,,,,,,,,,,,,,,,,,,,,,,
0.37648526,0.00014319579,3,1.3459007,0.78635293,1.0007691,0.15089366,0.70539701,0.092484452,,,,,,,,,,,,,,,,,,,,,,
3.9942138,0.00015886468,3,0.25529385,1.168003,0.69091934,0.14805403,1.765166,0.22763665,7992.0,0.55415,0.23452,0.048487,0.18145,-0.079497,0.092329,2.4893e-06,0.0,0.0,1.0,0.0,-0.0247,-0.0248,-0.133,-0.0333,471.0,-272.0,6460.0,-19400.0,-1110.0,643.0
0.42977184,0.00013692885,3,0.56537187,1.1264168,1.3885565,0.10189499,0.80001515,0.073978931,,,,,,,,,,,,,,,,,,,,,,
0.43203387,0.00013165985,3,0.96175629,0.88169742,0.99872839,0.11719256,0.52364933,0.054930273,,,,,,,,,,,,,,,,,,,,,,
0.7742036,0.00017067052,3,0.94791174,1.0537474,1.1645674,0.093786478,0.67766958,0.058107078,,,,,,,,,,,,,,,,,,,,,,
0.99791026,0.00014588422,3,1.1946369,0.7921508,0.69643915,0.0978489,1.0157098,0.090528175,7996.0,0.001,0.5985,0.76312,0.0011751,0.00020452,-0.0017446,4.3835e-08,0.0,0.0,1.0,0.0,1.47e-06,1.0,0.000209,-0.0003,-7.58,-4920.0,4920.0,-7.57,0.0127,8.22
2.0429053,0.00015517767,3,0.91484272,1.0228279,0.7733168,0.09744516,1.1433793,0.10152382,7997.0,0.001,0.50788,0.47769,0.0011137,0.0020262,-0.004358,8.211e-08,0.0,0.0,1.0,0.0,2.32e-06,1.0,9.3e-05,-0.000337,-16.7,-7160.0,7160.0,-16.7,0.0329,14.1
0.91512507,0.00014078889,3,0.84974062,1.2879655,0.70607585,0.081196822,0.81383133,0.061116625,,,,,,,,,,,,,,,,,,,,,,
1.1159456,0.00016202545,3,1.1138757,1.9155543,1.3601706,0.12461248,1.1578794,0.12829858,,,,,,,,,,,,,,,,,,,,,,
0.87942797,0.00014837766,3,1.0791339,1.792231,2.0352468,0.10776561,0.90899718,0.088428885,,,,,,,,,,,,,,,,,,,,,,
0.51367646,0.00014645723,3,0.29769525,1.0239913,0.77029389,0.071129344,0.59485877,0.039501809,,,,,,,,,,,,,,,,,,,,,,
0.84994519,0.00013995352,3,0.95560056,1.0059167,0.92779016,0.095388733,0.90330887,0.078662604,,,,,,,,,,,,,,,,,,,,,,
0.78670382,0.00012384741,3,2.0167205,0.6808027,0.96755242,0.084376864,0.63388765,0.049324311,8003.0,0.001,0.5985,0.42986,0.034608,-0.077885,0.001929,1.8619e-08,0.0,0.0,1.0,0.0,8.25e-06,-1.0,-0.00014,0.000799,633.0,7870.0,7870.0,-633.0,-1.06,-13.1
0.8093946,9.7232361e-05,3,2.6410398,0.56745327,1.8873026,0.1062592,1.2410399,0.11920428,8004.0,0.001,0.84364,0.54284,0.10276,-0.15212,-0.0085324,9.2057e-09,0.0,0.0,1.0,0.0,2.66e-06,-1.0,-0.000135,0.000835,1800.0,9500.0,9500.0,-1800.0,-2.13,-11.3
1.9719611,0.00017979192,3,0.59898955,1.497126,1.221455,0.061983917,1.0770862,0.062866129,8005.0,0.001,0.49351,-0.50251,0.0020394,0.0040608,-5.41e-07,-8.7164e-08,0.0,0.0,1.0,0.0,1.46e-06,-1.0,0.000166,0.000299,28.7,-7060.0,-7060.0,-28.6,-0.0581,14.3
0.92457575,0.00016414933,3,0.73629445,0.95517206,0.70128852,0.097646713,0.68929863,0.061320167,,,,,,,,,,,,,,,,,,,,,,
0.51642257,0.00012203801,3,0.96317834,0.83495432,1.9395846,0.10070045,0.92476732,0.084604889,8007.0,0.001,0.21139,-0.18343,0.0002099,-1.1043e-05,0.001155,-1.4676e-07,0.0,0.0,1.0,0.0,2.49e-05,1.0,-0.000329,-0.000554,-10.8,9620.0,-9620.0,-11.0,0.0509,-45.5
1.0359818,0.00016932182,3,0.9503727,1.1374058,0.93402672,0.057312679,0.73208839,0.039683245,,,,,,,,,,,,,,,,,,,,,,
0.49410903,0.00013050504,3,0.92876732,0.68785667,0.60777527,0.0736112,0.77805907,0.053346567,,,,,,,,,,,,,,,,,,,,,,
1.0821753,0.00017476479,3,0.43188331,1.2756025,0.61851674,0.059503552,0.95455033,0.053608365,8010.0,0.001,0.47644,0.96253,0.0010964,-0.00035225,-0.00078694,4.8215e-08,0.0,0.0,1.0,0.0,1.04e-06,1.0,0.000203,-0.000127,-4.91,-4310.0,4310.0,-4.91,0.0103,9.05
2.8208296,0.00019295623,3,0.35484773,1.0433786,0.58180332,0.10625111,1.3000878,0.12486836,8011.0,0.46322,0.25886,0.036223,0.11419,-0.047878,0.073545,-2.6361e-06,0.0,0.0,1.0,0.0,0.042,-0.0037,-0.114,-0.0349,-173.0,774.0,7960.0,-21200.0,309.0,-1380.0
0.46049422,0.00013070597,3,0.73003536,1.1021314,1.9626775,0.12465353,0.71422309,0.079162493,8012.0,0.001,0.19607,-0.19831,0.00012361,-8.401e-05,0.00070742,-1.2817e-07,0.0,0.0,1.0,0.0,1.75e-05,1.0,-0.000441,-0.000486,-5.36,8850.0,-8850.0,-5.54,0.0274,-45.1
0.51764357,0.00014666653,3,1.192428,1.3679464,1.1050892,0.099295057,0.67382461,0.060863737,,,,,,,,,,,,,,,,,,,,,,
2.2256136,0.00015097989,3,0.84392846,1.5032492,1.2543039,0.087016888,1.2902708,0.10328737,,,,,,,,,,,,,,,,,,,,,,
0.90638053,0.00014792112,3,0.92677671,0.76631057,0.86982208,0.092884332,0.73430163,0.062408492,,,,,,,,,,,,,,,,,,,,,,
2.0746603,0.00019110186,3,0.69580787,2.1579323,1.0021738,0.072371125,1.1358678,0.076656796,8016.0,0.001,0.42934,-0.37105,0.00028439,0.00076661,-7.4683e-09,-1.2012e-07,0.0,0.0,1.0,0.0,2.26e-06,-1.0,0.000146,0.000336,5.58,-7260.0,-7260.0,-5.56,-0.013,16.9
2.7734478,0.00014988023,3,0.81329024,0.84242064,0.80496758,0.05798715,1.4621874,0.080141202,8017.0,0.001,0.52871,0.43831,0.0083765,0.0062183,-0.025409,8.8653e-08,0.0,0.0,1.0,0.0,1.97e-06,1.0,8.4e-05,-0.000334,-171.0,-8920.0,8920.0,-170.0,0.322,16.9
0.60212958,0.00014828132,3,0.97305584,0.81861138,0.36579105,0.088120654,0.80379915,0.065095931,8018.0,0.001,0.67751,1.3596,0.00079933,2.0847e-05,-0.0006088,2.0196e-08,0.0,0.0,1.0,0.0,5.35e-07,1.0,0.000175,-4.28e-05,-2.0,-3410.0,3410.0,-2.0,0.00296,5.03
1.8116094,0.0001368602,3,0.81347209,0.87295222,0.92834884,0.082302466,1.3300016,0.10113876,8019.0,0.001,0.48601,0.50699,0.002107,0.0011401,-0.0052983,8.1348e-08,0.0,0.0,1.0,0.0,2.12e-06,1.0,0.000132,-0.000309,-32.3,-7770.0,7770.0,-32.3,0.0664,16.0
0.49031028,0.00011399246,3,1.5076818,0.60701305,0.8086549,0.084876969,0.71985948,0.056319371,8020.0,0.001,0.32197,0.3138,0.0001606,-0.00058792,7.6062e-05,7.7095e-08,0.0,0.0,1.0,0.0,2.04e-05,-1.0,-0.000357,0.000694,3.6,7330.0,7330.0,-3.77,-0.0112,-22.8
1.3033149,0.00016876178,3,0.34451213,1.6206212,0.70385069,0.075090267,0.77791476,0.054333791,8021.0,0.001,0.49351,-0.93202,0.0049674,0.0053335,-1.3156e-07,-5.6579e-08,0.0,0.0,1.0,0.0,8.37e-07,-1.0,0.00022,0.00015,28.5,-5350.0,-5350.0,-28.5,-0.0577,10.8
2.2554626,0.00016402849,3,1.0620977,2.2011466,2.2338994,0.057026997,1.3055027,0.070431292,,,,,,,,,,,,,,,,,,,,,,
1.1321175,0.00015211789,3,0.80639124,0.78098023,0.47071499,0.09089008,1.1198163,0.093300514,8023.0,0.001,0.5985,0.86746,0.011409,0.00083236,-0.014015,3.9633e-08,0.0,0.0,1.0,0.0,9.98e-07,1.0,0.000196,-0.000221,-66.4,-5050.0,5050.0,-66.4,0.111,8.44
0.7792182,0.00012498807,3,1.1023155,0.5572353,0.47751522,0.1127885,0.79421693,0.080498785,8024.0,0.001,0.67751,1.0617,0.0041234,0.00014477,-0.0040297,2.4896e-08,0.0,0.0,1.0,0.0,8.42e-07,1.0,0.000229,-0.000157,-18.9,-4860.0,4860.0,-18.9,0.0279,7.18
1.6292583,0.00015891067,3,1.0594033,2.8771243,2.8577006,0.094545111,1.0266659,0.088681363,,,,,,,,,,,,,,,,,,,,,,
1.0340686,0.00016531619,3,0.96825111,1.0471418,0.64963603,0.073759206,0.80201572,0.055092763,,,,,,,,,,,,,,,,,,,,,,
0.25620759,8.9282519e-05,3,2.2463043,0.41945088,1.2553552,0.052993506,0.7374143,0.037111457,8027.0,0.001,0.48858,0.49986,0.016294,-0.031177,-0.00047937,3.7327e-08,0.0,0.0,1.0,0.0,5.1e-06,-1.0,-0.000727,0.001,238.0,7300.0,7300.0,-238.0,-0.487,-14.9
1.8794287,0.00015349261,3,0.49821022,1.2704277,1.0363318,0.083374456,1.2994865,0.10000645,8028.0,0.001,0.52342,-0.57687,0.0099424,0.017321,-5.8282e-06,-8.0477e-08,0.0,0.0,1.0,0.0,1.04e-06,-1.0,0.000192,0.000265,144.0,-8370.0,-8370.0,-144.0,-0.276,16.0
0.34855041,0.00011985406,3,0.77749777,0.63243932,0.75569475,0.10239396,0.76959383,0.071482681,,,,,,,,,,,,,,,,,,,,,,
0.6159724,0.00013211452,3,1.181828,0.77280867,1.3429244,0.049248878,0.75402528,0.035391022,,,,,,,,,,,,,,,,,,,,,,
2.0379474,0.00016997842,3,1.1073238,1.3190888,0.66952336,0.09209533,1.2832906,0.1082183,8031.0,0.001,0.52871,0.47212,0.00017697,0.0016222,-0.0019971,7.9514e-08,0.0,0.0,1.0,0.0,2.82e-06,1.0,6.95e-05,-0.000374,-2.36,-6260.0,6260.0,-2.34,0.00447,11.8
1.0150341,0.00017346084,3,0.50565022,1.4555321,1.4028721,0.12562703,0.83978915,0.093725406,8032.0,0.001,0.45776,-0.74057,0.0002999,0.00040503,-2.7174e-08,-6.0518e-08,0.0,0.0,1.0,0.0,1.27e-06,-1.0,0.000229,0.000189,2.04,-5010.0,-5010.0,-2.03,-0.00445,10.9
1.0705738,0.00016773427,3,1.1558753,1.4124981,1.0100845,0.048248578,1.0295247,0.047386594,,,,,,,,,,,,,,,,,,,,,,
0.61688864,0.00013335976,3,1.7125492,0.98533666,1.6195096,0.0900575,0.89017385,0.073544182,8034.0,0.001,0.45776,0.37855,0.0064544,-0.016841,-8.4898e-05,3.0322e-08,0.0,0.0,1.0,0.0,1.1e-05,-1.0,-0.000261,0.00072,118.0,6930.0,6930.0,-118.0,-0.258,-15.1
0.47018179,0.00011611501,3,1.0333736,0.54314888,0.97153735,0.084511027,0.69061124,0.053816028,,,,,,,,,,,,,,,,,,,,,,
1.2863067,0.00017256179,3,1.0061657,1.5277709,0.92022806,0.14941375,1.0217083,0.13281304,,,,,,,,,,,,,,,,,,,,,,
1.4789742,0.00013784683,3,0.75979614,0.65110403,0.74372286,0.074333817,1.4529401,0.10053085,8037.0,0.001,0.52871,0.65242,0.018703,0.0011332,-0.030029,5.9544e-08,0.0,0.0,1.0,0.0,1.45e-06,1.0,0.000167,-0.000274,-193.0,-6740.0,6740.0,-193.0,0.365,12.7
0.5544861,0.00012741471,3,1.1699078,0.76441932,1.0015123,0.12443841,0.88264799,0.09768004,,,,,,,,,,,,,,,,,,,,,,
2.0052736,0.00019613284,3,0.67344624,1.1627609,0.7172786,0.062213838,0.98834658,0.057886735,8039.0,0.001,0.49087,0.51813,0.0013731,0.00039587,-0.0030467,8.174e-08,0.0,0.0,1.0,0.0,1.74e-06,1.0,0.000139,-0.000293,-15.6,-5890.0,5890.0,-15.6,0.0318,12.0
0.50942463,0.00011964885,3,1.6477921,0.62991285,0.5645088,0.069677681,0.80939853,0.052723859,8040.0,0.001,0.40438,0.36313,0.0022942,-0.006676,0.00036847,4.6174e-08,0.0,0.0,1.0,0.0,1.36e-05,-1.0,-0.000324,0.000783,45.7,7250.0,7250.0,-45.8,-0.113,-17.9
0.68924093,0.00014640125,3,1.0319486,0.92050821,0.67495424,0.14939031,0.62756342,0.081566453,,,,,,,,,,,,,,,,,,,,,,
0.45608902,0.00013369239,3,1.0677613,1.3738824,1.2149206,0.10085187,0.55738676,0.05106331,,,,,,,,,,,,,,,,,,,,,,
1.1701676,0.00017353632,3,1.0672605,1.7387632,1.4157232,0.13977121,0.71537417,0.087727487,,,,,,,,,,,,,,,,,,,,,,
0.98955888,0.00016290857,3,1.0652893,1.475685,1.1033347,0.11512148,0.77132225,0.079629339,,,,,,,,,,,,,,,,,,,,,,
0.81008762,0.00016477957,3,0.49304816,1.0998013,1.2544518,0.082076371,0.72049552,0.054650113,,,,,,,,,,,,,,,,,,,,,,
1.9537607,0.0001605021,3,1.5747876,0.71905696,0.31948319,0.070779592,1.2562498,0.083039634,8046.0,0.001,0.5985,0.31873,0.018761,-0.062803,0.0052308,2.1526e-08,0.0,0.0,1.0,0.0,1.26e-05,-1.0,-8.1e-05,0.000629,547.0,9290.0,9290.0,-547.0,-0.913,-15.5
0.61041176,0.00012137199,3,1.1390374,0.77633947,0.95213366,0.090376943,1.1246936,0.093221053,,,,,,,,,,,,,,,,,,,,,,
1.1263351,0.00016696275,3,0.92050737,1.2023447,0.66852111,0.063115157,0.96725529,0.057424214,,,,,,,,,,,,,,,,,,,,,,
0.62363255,0.0001655763,3,0.87224364,1.5231712,1.1539621,0.15593867,0.67256838,0.090731174,,,,,,,,,,,,,,,,,,,,,,
1.0493404,0.00019663587,3,0.58921611,2.1902668,1.7692969,0.12833588,0.68544728,0.077961817,,,,,,,,,,,,,,,,,,,,,,
0.59453249,0.00014147672,3,1.4783628,0.6198709,0.80480766,0.065272212,0.62494659,0.038292591,8051.0,0.001,0.32197,0.29345,0.00015985,-0.00068501,0.00014021,8.3997e-08,0.0,0.0,1.0,0.0,2.43e-05,-1.0,-0.000272,0.000702,3.32,6380.0,6380.0,-3.49,-0.0103,-19.8
0.82404673,0.00012167948,3,0.30506292,0.6993112,1.1829292,0.085051872,0.89141744,0.069872856,8052.0,0.001,0.43597,-1.1769,0.00042304,0.00038246,-2.2949e-05,-5.0827e-08,0.0,0.0,1.0,0.0,9.12e-07,-1.0,0.000197,5.27e-05,1.99,-5510.0,-5510.0,-1.98,-0.00456,12.6
0.85672593,0.00012746651,3,1.2317522,0.58180177,0.41823387,0.075478919,1.1124709,0.078076273,8053.0,0.001,0.76695,1.1231,0.010075,0.00034707,-0.0093264,2.2126e-08,0.0,0.0,1.0,0.0,7.22e-07,1.0,0.000238,-0.000187,-43.3,-4830.0,4830.0,-43.3,0.0565,6.29
1.0577502,9.9136552e-05,3,0.55847228,0.50027728,0.89228475,0.10760725,1.3019712,0.1264894,8054.0,0.001,0.3718,0.6024,0.0096482,-3.4564e-05,-0.016062,7.9073e-08,0.0,0.0,1.0,0.0,2.4e-06,1.0,0.000225,-0.00018,-133.0,-8330.0,8330.0,-133.0,0.359,22.4
1.4031307,0.00018178513,3,0.66571623,3.4459937,2.5264721,0.059771102,0.77210194,0.043545857,,,,,,,,,,,,,,,,,,,,,,
0.61865264,0.00013998989,3,0.98577535,0.88186836,0.749529,0.081605263,0.7944665,0.059941497,,,,,,,,,,,,,,,,,,,,,,
0.40155903,0.00012728877,3,1.1590936,0.75822061,0.73024374,0.094656482,0.67127287,0.05804665,,,,,,,,,,,,,,,,,,,,,,
0.95358515,0.00013656683,3,1.1491675,0.57771659,0.58383018,0.062736638,1.1559314,0.068238035,8058.0,0.001,0.67751,0.93758,0.0063951,0.0003898,-0.0072151,3.1362e-08,0.0,0.0,1.0,0.0,9.84e-07,1.0,0.000232,-0.000248,-33.7,-4940.0,4940.0,-33.7,0.0497,7.29
1.4699688,0.00014623602,3,1.2957611,1.3114145,1.2022792,0.042547517,1.2907888,0.052678674,,,,,,,,,,,,,,,,,,,,,,
0.67685801,0.00014261238,3,0.47213951,0.58286572,0.72511524,0.10968708,0.68960464,0.068163998,8060.0,0.001,0.28442,0.62474,0.00016106,-8.2986e-08,-0.0002577,8.3258e-08,0.0,0.0,1.0,0.0,3.03e-06,1.0,0.00023,-0.000105,-1.21,-4650.0,4650.0,-1.2,0.00426,16.3
1.442364,0.00014117322,3,1.2082001,0.80227679,0.8376556,0.098387703,1.2463696,0.11164327,8061.0,0.001,0.5985,0.63077,0.0015669,0.00097753,-0.0034623,5.7741e-08,0.0,0.0,1.0,0.0,1.81e-06,1.0,0.00012,-0.000371,-15.2,-6110.0,6110.0,-15.2,0.0254,10.2
0.90622038,0.00012802228,3,1.2832299,0.92100656,1.453409,0.081598192,1.0176766,0.076776333,,,,,,,,,,,,,,,,,,,,,,
5.0359011,0.00014399992,3,1.0514604,1.0285776,0.73794013,0.090269521,2.1033463,0.1741491,8063.0,0.001,0.57001,0.33962,0.022574,0.031547,-0.1001,1.0358e-07,0.0,0.0,1.0,0.0,3.12e-06,1.0,-2.59e-06,-0.000373,-752.0,-11300.0,11300.0,-752.0,1.32,19.9
0.46562022,0.00011744226,3,1.5562706,0.57520264,0.67110467,0.064783663,0.86019081,0.052336872,8064.0,0.001,0.36447,0.34748,0.00032456,-0.0010746,0.00014066,5.754e-08,0.0,0.0,1.0,0.0,1.47e-05,-1.0,-0.000375,0.000756,6.58,7160.0,7160.0,-6.7,-0.0181,-19.6
1.7612023,0.00016168319,3,0.61725938,0.86800146,0.54786325,0.076803029,0.90754998,0.06473057,8065.0,0.001,0.52871,0.63973,0.0077403,0.00022588,-0.012352,6.5186e-08,0.0,0.0,1.0,0.0,1.25e-06,1.0,0.000159,-0.000263,-78.7,-6510.0,6510.0,-78.7,0.149,12.3
0.32924968,9.8278237e-05,3,2.2003481,0.84740406,2.1112096,0.045734797,0.72032177,0.031503148,8066.0,0.001,0.52871,0.49212,0.020153,-0.039159,-0.00024673,2.8157e-08,0.0,0.0,1.0,0.0,5.54e-06,-1.0,-0.00047,0.00101,301.0,7360.0,7360.0,-301.0,-0.57,-13.9
0.90159851,0.00014988419,3,1.0265141,1.6524622,1.3514631,0.11151534,0.74151909,0.074394673,,,,,,,,,,,,,,,,,,,,,,
0.99172795,0.00014734778,3,0.78724492,0.69197357,0.90685874,0.080978811,0.87835228,0.065800287,,,,,,,,,,,,,,,,,,,,,,
1.8968844,0.00015298263,3,0.98146009,1.7331855,1.5037465,0.06431324,1.2537943,0.075763471,,,,,,,,,,,,,,,,,,,,,,
0.98412973,0.00014129712,3,1.4334422,0.81987309,0.87593496,0.064268127,1.0507823,0.063454092,8070.0,0.001,0.38512,0.28224,0.00089242,-0.0031703,9.4036e-06,5.3454e-08,0.0,0.0,1.0,0.0,2.14e-05,-1.0,-0.000173,0.000639,25.3,8070.0,8070.0,-25.5,-0.0658,-20.9
0.62183213,0.00012397153,3,0.9913879,0.92963827,1.1960202,0.09484309,0.83487076,0.072322093,,,,,,,,,,,,,,,,,,,,,,
0.80863249,0.00016729304,3,0.99781096,2.6793237,2.2656643,0.10191837,0.78725445,0.0728148,,,,,,,,,,,,,,,,,,,,,,
0.6000315,7.9021534e-05,3,3.184972,0.63400269,2.1905944,0.10048866,1.0604832,0.09683615,8073.0,0.001,0.91738,0.6005,0.1353,-0.17327,-0.0071118,8.0666e-09,0.0,0.0,1.0,0.0,1.89e-06,-1.0,-0.00015,0.000938,2320.0,10300.0,10300.0,-2320.0,-2.53,-11.2
1.4014931,0.00013660167,3,1.4186494,0.62119383,0.68611395,0.11580219,1.2393444,0.12862381,8074.0,0.001,0.69113,0.70724,0.0091228,0.0014834,-0.014411,4.8072e-08,0.0,0.0,1.0,0.0,1.5e-06,1.0,0.00011,-0.000403,-77.5,-6010.0,6010.0,-77.5,0.112,8.69
0.77310497,0.00010530947,3,2.4192362,0.43179977,0.92948848,0.09299612,1.0349156,0.088055156,8075.0,0.001,0.75928,0.5055,0.075911,-0.1319,9.1047e-05,1.1447e-08,0.0,0.0,1.0,0.0,4.79e-06,-1.0,-0.00013,0.000859,1350.0,8970.0,8970.0,-1350.0,-1.77,-11.8
1.3943149,0.00013912149,3,0.7007423,0.82399684,1.0207597,0.11269369,1.1707931,0.11857611,,,,,,,,,,,,,,,,,,,,,,
0.93117148,0.000153938,3,0.92562056,1.4795443,1.4801433,0.1155725,0.70055199,0.07257624,,,,,,,,,,,,,,,,,,,,,,
0.5291431,0.00013862863,3,0.77585959,0.88719422,0.91449797,0.079167902,0.79253274,0.058140285,,,,,,,,,,,,,,,,,,,,,,
0.92622799,0.00013577337,3,0.95995432,1.0297064,0.91118121,0.05922047,0.84548402,0.047269374,,,,,,,,,,,,,,,,,,,,,,
0.85089964,0.00015523483,3,0.81295842,1.6459818,1.6047155,0.098531879,0.87723464,0.078683093,,,,,,,,,,,,,,,,,,,,,,
2.4745815,0.00017037829,3,0.65232652,0.9960134,0.61790204,0.066023879,1.1880698,0.073583335,8081.0,0.001,0.53934,0.51021,0.014957,-0.00098029,-0.028638,8.1076e-08,0.0,0.0,1.0,0.0,1.41e-06,1.0,0.000133,-0.000293,-225.0,-7680.0,7680.0,-225.0,0.417,14.2
0.81777102,0.00016896511,3,1.0049391,1.8628151,0.94827408,0.096148141,0.85168332,0.074705027,,,,,,,,,,,,,,,,,,,,,,
0.81503499,0.00017042347,3,1.1246011,1.7536436,1.5455307,0.12247907,0.69404048,0.075730652,,,,,,,,,,,,,,,,,,,,,,
2.8857112,0.00014717311,3,1.3533554,1.0322207,1.0309662,0.046829809,1.3658199,0.061099906,8084.0,0.001,0.46705,0.23002,0.0046001,-0.01988,-5.3826e-05,4.4977e-08,0.0,0.0,1.0,0.0,2.05e-05,-1.0,-6.27e-05,0.000552,237.0,11900.0,11900.0,-237.0,-0.507,-25.4
0.30950812,0.00010230966,3,2.1714621,0.51970756,1.2562751,0.078188688,0.65871465,0.047768954,8085.0,0.001,0.5028,0.48509,0.017172,-0.033772,-0.0005597,3.053e-08,0.0,0.0,1.0,0.0,5.91e-06,-1.0,-0.000543,0.000964,243.0,6870.0,6870.0,-243.0,-0.483,-13.7
1.4540931,0.00015992032,3,1.0261966,1.6018003,2.0572488,0.05035929,0.86805201,0.041618347,,,,,,,,,,,,,,,,,,,,,,
1.5521795,0.00016860025,3,0.59232724,1.2377561,0.72453451,0.04919064,0.87969089,0.041243598,8087.0,0.001,0.46705,0.61121,0.00055779,-0.00032594,-0.00058677,7.2447e-08,0.0,0.0,1.0,0.0,1.6e-06,1.0,0.000178,-0.000257,-5.38,-5890.0,5890.0,-5.37,0.0115,12.6
1.8590966,0.00013535582,3,0.66327226,0.72424465,0.90730852,0.082536466,1.2322251,0.093949221,8088.0,0.001,0.46705,0.5148,0.004652,5.4578e-05,-0.0091089,8.5308e-08,0.0,0.0,1.0,0.0,1.93e-06,1.0,0.000155,-0.000278,-74.4,-8230.0,8230.0,-74.4,0.159,17.6
1.4333925,0.00013925033,3,0.96605885,1.0276452,0.47226298,0.066414669,1.173681,0.073095426,8089.0,0.001,0.67751,0.81236,0.0041088,0.0032575,-0.0083172,4.1608e-08,0.0,0.0,1.0,0.0,8.95e-07,1.0,0.000146,-0.000304,-30.8,-6090.0,6090.0,-30.8,0.0455,8.99
0.89738584,0.0001559052,3,0.7608093,1.613826,1.8341769,0.073598504,0.86132264,0.059046611,,,,,,,,,,,,,,,,,,,,,,
0.72421384,0.00012657521,3,1.4062325,0.73979902,1.1273533,0.093889229,1.0143069,0.087058634,,,,,,,,,,,,,,,,,,,,,,
0.86538178,0.00018399079,3,1.0489595,3.0655227,1.4738026,0.14104985,0.50749493,0.062734053,,,,,,,,,,,,,,,,,,,,,,
0.91590744,0.00016448913,3,0.63261372,0.95355648,0.86240435,0.078688465,0.69387776,0.050616466,,,,,,,,,,,,,,,,,,,,,,
0.26620671,7.8335048e-05,3,2.4823956,0.61070406,2.0131278,0.08445321,0.96054041,0.074803084,8094.0,0.001,0.52871,0.52214,0.029814,-0.053504,-0.00024075,2.4983e-08,0.0,0.0,1.0,0.0,3.72e-06,-1.0,-0.000762,0.000903,467.0,8180.0,8180.0,-467.0,-0.883,-15.5
0.50266123,0.00014764917,3,1.2331083,0.82078463,0.70466852,0.11905292,0.64068592,0.068160765,,,,,,,,,,,,,,,,,,,,,,
0.51063889,0.00015868252,3,1.1778508,0.98578167,0.41864389,0.1595961,0.60140109,0.082771316,,,,,,,,,,,,,,,,,,,,,,
0.74129796,0.00016550368,3,0.78757274,1.3327653,1.073958,0.080065913,0.7602666,0.056358609,,,,,,,,,,,,,,,,,,,,,,
0.83636594,0.00015916041,3,1.0855293,1.7275009,1.625043,0.086224109,0.7718913,0.061272413,,,,,,,,,,,,,,,,,,,,,,
0.64181358,0.0001662795,3,0.93005562,0.75489545,0.5101949,0.1242476,0.59409034,0.065657526,8099.0,0.001,0.56917,1.0438,0.00023933,1.9219e-05,-0.00024853,2.7411e-08,0.0,0.0,1.0,0.0,9.67e-07,1.0,0.000216,-9.7e-05,-0.783,-3400.0,3400.0,-0.779,0.00138,5.97
1.4347718,0.00011080051,3,2.0977283,0.43765104,1.0823308,0.071739174,1.2832093,0.085894346,8100.0,0.001,0.79809,0.45433,0.072973,-0.14189,-0.0044339,1.2253e-08,0.0,0.0,1.0,0.0,4.73e-06,-1.0,-5e-05,0.00073,1710.0,10700.0,10700.0,-1710.0,-2.15,-13.4
0.36034018,0.00013698559,3,0.94433331,1.1153197,1.5231235,0.077572994,0.58486259,0.042103168,,,,,,,,,,,,,,,,,,,,,,
